state_name,district,commodity,year,month,price_mean,price_sd,n_mandis
Maharashtra,Ahmednagar,wheat,2024,7,2655.36,212.02,6
Maharashtra,Ahmednagar,wheat,2024,8,2744.24,279.63,5
Maharashtra,Ahmednagar,wheat,2024,9,2680.07,186.62,6
Maharashtra,Ahmednagar,wheat,2024,10,2726.67,120.32,6
Maharashtra,Ahmednagar,wheat,2024,11,2879.35,118.73,5
Maharashtra,Ahmednagar,wheat,2024,12,2814.52,127.11,6
Maharashtra,Ahmednagar,wheat,2025,1,2873.48,171.5,6
Maharashtra,Ahmednagar,wheat,2025,2,2769.1,106.8,6
Maharashtra,Ahmednagar,wheat,2025,3,2604.24,85.93,6
Maharashtra,Ahmednagar,wheat,2025,4,2568.07,52.25,6
Maharashtra,Ahmednagar,wheat,2025,5,2579.45,39.75,6
Maharashtra,Ahmednagar,wheat,2025,6,2568.72,29.59,5
Maharashtra,Ahmednagar,wheat,2025,7,2567.29,42.66,5
Maharashtra,Ahmednagar,wheat,2025,8,2621.26,57.6,5
Maharashtra,Ahmednagar,wheat,2025,9,2628.66,68.63,5
Maharashtra,Ahmednagar,wheat,2025,10,2594.1,33.65,5
Maharashtra,Ahmednagar,wheat,2025,11,2581.03,46.06,5
Maharashtra,Ahmednagar,wheat,2025,12,2590.21,77.31,6
Maharashtra,Amrawati,wheat,2021,3,1635.33,35.24,4
Maharashtra,Amrawati,wheat,2021,4,1673.88,65.33,4
Maharashtra,Amrawati,wheat,2021,5,1710.78,65.9,5
Maharashtra,Amrawati,wheat,2021,7,1665.11,54.77,4
Maharashtra,Amrawati,wheat,2022,1,1796.37,45.51,4
Maharashtra,Amrawati,wheat,2022,2,1728.79,116.21,4
Maharashtra,Amrawati,wheat,2022,6,1988.56,29.33,4
Maharashtra,Amrawati,wheat,2022,7,2060.31,50.03,4
Maharashtra,Amrawati,wheat,2022,11,2371.78,98.04,4
Maharashtra,Amrawati,wheat,2023,2,2364.78,213.54,4
Maharashtra,Amrawati,wheat,2023,3,2095.46,79.67,4
Maharashtra,Amrawati,wheat,2023,5,2220.74,80.72,4
Maharashtra,Amrawati,wheat,2023,6,2316.13,100.6,4
Maharashtra,Amrawati,wheat,2023,7,2256.89,42.42,4
Maharashtra,Amrawati,wheat,2023,8,2358.8,61.81,4
Maharashtra,Amrawati,wheat,2023,9,2362.94,78.9,5
Maharashtra,Amrawati,wheat,2023,10,2359.23,144.17,5
Maharashtra,Amrawati,wheat,2024,1,2400.33,168.96,4
Maharashtra,Amrawati,wheat,2024,3,2272.31,136.54,5
Maharashtra,Amrawati,wheat,2024,4,2326.94,225.2,5
Maharashtra,Amrawati,wheat,2024,5,2392.98,263.97,5
Maharashtra,Amrawati,wheat,2024,6,2449.67,215.9,5
Maharashtra,Amrawati,wheat,2024,7,2412.13,195.24,4
Maharashtra,Amrawati,wheat,2024,9,2490.8,171.02,4
Maharashtra,Amrawati,wheat,2024,10,2572.4,188.28,4
Maharashtra,Amrawati,wheat,2025,1,2765.58,210.11,4
Maharashtra,Amrawati,wheat,2025,2,2838.46,98.37,4
Maharashtra,Amrawati,wheat,2025,3,2580.59,98.33,4
Maharashtra,Amrawati,wheat,2025,4,2597.65,92.65,4
Maharashtra,Amrawati,wheat,2025,5,2599.05,105.74,4
Maharashtra,Amrawati,wheat,2025,6,2539.34,119.45,4
Maharashtra,Amrawati,wheat,2025,7,2470.67,67.93,4
Maharashtra,Amrawati,wheat,2025,8,2500.23,119.12,4
Maharashtra,Amrawati,wheat,2025,9,2485.99,118.81,4
Maharashtra,Beed,wheat,2021,1,1497.85,142.92,4
Maharashtra,Beed,wheat,2021,7,1708.61,113.53,4
Maharashtra,Beed,wheat,2021,8,1653.81,188.9,4
Maharashtra,Beed,wheat,2021,9,1727.71,117.13,4
Maharashtra,Beed,wheat,2021,11,1845.85,157.43,4
Maharashtra,Beed,wheat,2022,2,2034.28,177.35,4
Maharashtra,Beed,wheat,2022,3,2197.11,110.65,5
Maharashtra,Beed,wheat,2022,4,2373.77,110.14,4
Maharashtra,Beed,wheat,2022,7,2482.18,258.98,4
Maharashtra,Beed,wheat,2022,8,2638.03,201.83,4
Maharashtra,Beed,wheat,2022,9,2497.9,234.97,4
Maharashtra,Beed,wheat,2022,10,2644.07,205.89,4
Maharashtra,Beed,wheat,2022,11,2860.04,280.82,4
Maharashtra,Beed,wheat,2023,3,2250.63,310.2,4
Maharashtra,Beed,wheat,2023,4,2465.82,408.18,4
Maharashtra,Beed,wheat,2023,5,2614.4,171.71,4
Maharashtra,Beed,wheat,2023,7,2358.77,205.04,4
Maharashtra,Beed,wheat,2023,8,2487.98,104.57,4
Maharashtra,Beed,wheat,2023,9,2523.35,225.76,4
Maharashtra,Beed,wheat,2023,10,2529.44,213.97,4
Maharashtra,Beed,wheat,2024,3,2650.53,194.82,5
Maharashtra,Beed,wheat,2024,8,2591.78,316.24,4
Maharashtra,Beed,wheat,2025,1,3150.74,575.02,4
Maharashtra,Beed,wheat,2025,2,2864.95,116.02,4
Maharashtra,Beed,wheat,2025,3,2560.37,208.98,4
Maharashtra,Beed,wheat,2025,4,2655.77,228.61,5
Maharashtra,Beed,wheat,2025,5,2588.65,207.38,5
Maharashtra,Beed,wheat,2025,6,2541.62,61.69,4
Maharashtra,Beed,wheat,2025,7,2592.19,197.69,5
Maharashtra,Beed,wheat,2025,8,2641.34,205.89,5
Maharashtra,Beed,wheat,2025,9,2552.19,72.28,4
Maharashtra,Beed,wheat,2025,10,2500.88,109.73,4
Maharashtra,Beed,wheat,2025,11,2538.34,113.34,4
Maharashtra,Beed,wheat,2025,12,2554.81,150.9,4
Maharashtra,Buldhana,wheat,2021,1,1602.03,107.84,5
Maharashtra,Buldhana,wheat,2021,2,1567.22,56.79,5
Maharashtra,Buldhana,wheat,2021,3,1788.59,373.87,5
Maharashtra,Buldhana,wheat,2021,4,1801.67,153.19,4
Maharashtra,Buldhana,wheat,2021,5,1741.14,132.45,5
Maharashtra,Buldhana,wheat,2021,6,1671.41,68.38,5
Maharashtra,Buldhana,wheat,2021,7,1669.53,57.05,5
Maharashtra,Buldhana,wheat,2021,8,1668.28,68.87,5
Maharashtra,Buldhana,wheat,2021,9,1765.92,89,5
Maharashtra,Buldhana,wheat,2021,10,1740.57,141.98,5
Maharashtra,Buldhana,wheat,2021,11,1810.19,179.49,5
Maharashtra,Buldhana,wheat,2021,12,1834.29,121.46,5
Maharashtra,Buldhana,wheat,2022,1,1943.32,317.79,5
Maharashtra,Buldhana,wheat,2022,2,1860.12,164.11,5
Maharashtra,Buldhana,wheat,2022,3,2050.66,135.76,5
Maharashtra,Buldhana,wheat,2022,4,2147.61,113.07,5
Maharashtra,Buldhana,wheat,2022,5,2119.7,127.4,5
Maharashtra,Buldhana,wheat,2022,6,2082.19,166.57,5
Maharashtra,Buldhana,wheat,2022,7,2150.13,231.53,5
Maharashtra,Buldhana,wheat,2022,8,2326.87,195.13,5
Maharashtra,Buldhana,wheat,2022,9,2269.9,106.66,5
Maharashtra,Buldhana,wheat,2022,10,2292.82,113.36,5
Maharashtra,Buldhana,wheat,2022,11,2445.83,207.75,5
Maharashtra,Buldhana,wheat,2022,12,2516.65,131.21,5
Maharashtra,Buldhana,wheat,2023,1,2631.41,115.31,5
Maharashtra,Buldhana,wheat,2023,2,2378.33,168.34,5
Maharashtra,Buldhana,wheat,2023,3,2126.21,150.78,4
Maharashtra,Buldhana,wheat,2023,4,2260.66,168.78,4
Maharashtra,Buldhana,wheat,2023,5,2231.21,134.99,4
Maharashtra,Buldhana,wheat,2023,6,2199.13,111.76,5
Maharashtra,Buldhana,wheat,2023,7,2251.71,83.42,5
Maharashtra,Buldhana,wheat,2023,8,2333.42,99.76,5
Maharashtra,Buldhana,wheat,2023,9,2375.4,69.07,5
Maharashtra,Buldhana,wheat,2023,10,2404.17,81.85,5
Maharashtra,Buldhana,wheat,2023,11,2591.07,158.09,5
Maharashtra,Buldhana,wheat,2023,12,2565.25,103.89,5
Maharashtra,Buldhana,wheat,2024,1,2514.07,60.26,5
Maharashtra,Buldhana,wheat,2024,2,2375.52,83.65,5
Maharashtra,Buldhana,wheat,2024,3,2334.55,116.02,5
Maharashtra,Buldhana,wheat,2024,4,2372.06,112.3,5
Maharashtra,Buldhana,wheat,2024,5,2392.62,166.55,5
Maharashtra,Buldhana,wheat,2024,6,2431.88,233.18,5
Maharashtra,Buldhana,wheat,2024,7,2454.01,133.49,5
Maharashtra,Buldhana,wheat,2024,8,2513.11,164.29,5
Maharashtra,Buldhana,wheat,2024,9,2565.63,174.55,5
Maharashtra,Buldhana,wheat,2024,10,2651.31,137.06,5
Maharashtra,Buldhana,wheat,2024,11,2719.08,173.62,5
Maharashtra,Buldhana,wheat,2024,12,2725.22,187.89,5
Maharashtra,Buldhana,wheat,2025,1,2740.18,104.68,5
Maharashtra,Buldhana,wheat,2025,2,2696.53,116.66,5
Maharashtra,Buldhana,wheat,2025,3,2537.51,88.46,5
Maharashtra,Buldhana,wheat,2025,4,2493.54,110.83,5
Maharashtra,Buldhana,wheat,2025,5,2490.44,82.85,5
Maharashtra,Buldhana,wheat,2025,6,2434.99,89.1,5
Maharashtra,Buldhana,wheat,2025,7,2436.31,117.98,5
Maharashtra,Buldhana,wheat,2025,8,2502.7,86.77,5
Maharashtra,Buldhana,wheat,2025,9,2511.93,86.78,5
Maharashtra,Buldhana,wheat,2025,10,2464.73,93.62,5
Maharashtra,Buldhana,wheat,2025,11,2416.25,145.52,5
Maharashtra,Buldhana,wheat,2025,12,2375.98,126.53,5
Maharashtra,Nashik,wheat,2021,1,1669.91,121.14,5
Maharashtra,Nashik,wheat,2021,2,1652.23,50.76,5
Maharashtra,Nashik,wheat,2021,3,1726.59,70.93,5
Maharashtra,Nashik,wheat,2021,4,1798.25,223.29,5
Maharashtra,Nashik,wheat,2021,5,1779.11,116.98,5
Maharashtra,Nashik,wheat,2021,6,1787.75,133.52,5
Maharashtra,Nashik,wheat,2021,7,1717.64,145.18,5
Maharashtra,Nashik,wheat,2021,8,1752.62,51.25,5
Maharashtra,Nashik,wheat,2021,9,1846.13,105.7,5
Maharashtra,Nashik,wheat,2021,10,1849.09,142.54,5
Maharashtra,Nashik,wheat,2021,11,1869.58,170.5,5
Maharashtra,Nashik,wheat,2021,12,1939.05,97.25,4
Maharashtra,Nashik,wheat,2022,1,1980.65,136.01,5
Maharashtra,Nashik,wheat,2022,2,2097.63,388.56,5
Maharashtra,Nashik,wheat,2022,3,2199.49,62.82,4
Maharashtra,Nashik,wheat,2022,4,2277.54,104.51,4
Maharashtra,Nashik,wheat,2022,5,2257.42,100.53,4
Maharashtra,Nashik,wheat,2022,6,2206.05,112.14,4
Maharashtra,Nashik,wheat,2022,7,2264.5,79.64,4
Maharashtra,Nashik,wheat,2022,8,2444.59,122.75,4
Maharashtra,Nashik,wheat,2022,9,2369.11,83.39,4
Maharashtra,Nashik,wheat,2022,10,2444.26,80.51,4
Maharashtra,Nashik,wheat,2022,11,2635.96,94.01,4
Maharashtra,Nashik,wheat,2022,12,2709.22,210,4
Maharashtra,Nashik,wheat,2023,1,2806.05,149.41,4
Maharashtra,Nashik,wheat,2023,2,2428.25,82.27,4
Maharashtra,Nashik,wheat,2023,3,2295.01,115.87,5
Maharashtra,Nashik,wheat,2023,4,2369.35,186.79,4
Maharashtra,Nashik,wheat,2023,5,2289.28,151.87,4
Maharashtra,Nashik,wheat,2023,6,2301.89,79.52,4
Maharashtra,Nashik,wheat,2023,7,2385.56,64.94,4
Maharashtra,Nashik,wheat,2023,8,2525.22,80.26,4
Maharashtra,Nashik,wheat,2023,9,2589.15,127.06,4
Maharashtra,Nashik,wheat,2023,10,2662.85,79.97,4
Maharashtra,Nashik,wheat,2023,11,2798.27,159.91,4
Maharashtra,Nashik,wheat,2023,12,2745.46,159.54,4
Maharashtra,Nashik,wheat,2024,1,2738.3,120.84,4
Maharashtra,Nashik,wheat,2024,2,2625.46,134.41,4
Maharashtra,Nashik,wheat,2024,3,2645.45,164.57,4
Maharashtra,Nashik,wheat,2024,5,2770.32,138.27,4
Maharashtra,Nashik,wheat,2024,6,2800.29,167.39,4
Maharashtra,Nashik,wheat,2024,7,2851.64,161.63,4
Maharashtra,Nashik,wheat,2024,8,2760.42,229.67,4
Maharashtra,Nashik,wheat,2024,9,2835.03,61.79,4
Maharashtra,Nashik,wheat,2024,10,2995.46,147.84,4
Maharashtra,Nashik,wheat,2024,11,3102.3,173.94,4
Maharashtra,Nashik,wheat,2024,12,3008.69,198.55,4
Maharashtra,Nashik,wheat,2025,1,3060.18,211.18,4
Maharashtra,Nashik,wheat,2025,2,2839.86,162.64,4
Maharashtra,Nashik,wheat,2025,3,2594.56,59.27,4
Maharashtra,Nashik,wheat,2025,4,2574.1,149.15,4
Maharashtra,Nashik,wheat,2025,5,2604.07,54.31,4
Maharashtra,Nashik,wheat,2025,6,2586.23,53.87,4
Maharashtra,Nashik,wheat,2025,7,2597.83,41.07,4
Maharashtra,Nashik,wheat,2025,8,2663.19,36.19,4
Maharashtra,Nashik,wheat,2025,9,2639.14,76.77,4
Maharashtra,Nashik,wheat,2025,10,2570.69,65.18,4
Maharashtra,Nashik,wheat,2025,11,2604.83,93.2,4
Maharashtra,Nashik,wheat,2025,12,2603.03,68.33,4
Maharashtra,Pune,wheat,2021,1,2175.83,1062.96,5
Maharashtra,Pune,wheat,2021,2,2279.33,1285.8,4
Maharashtra,Pune,wheat,2021,3,2381.26,1250.86,4
Maharashtra,Pune,wheat,2021,4,2415.8,1321.25,4
Maharashtra,Pune,wheat,2021,5,2308.94,1238.17,5
Maharashtra,Pune,wheat,2021,6,2062.18,766.75,5
Maharashtra,Pune,wheat,2021,7,2340.01,1365.72,4
Maharashtra,Pune,wheat,2021,8,2300.67,1225.08,4
Maharashtra,Pune,wheat,2021,9,2335.22,1202.69,4
Maharashtra,Pune,wheat,2021,10,2334.44,1213.23,4
Maharashtra,Pune,wheat,2021,11,2124.82,704.53,4
Maharashtra,Pune,wheat,2021,12,2430.95,1199.67,4
Maharashtra,Pune,wheat,2022,1,2450.08,1137.58,4
Maharashtra,Pune,wheat,2022,2,2274.44,821.45,4
Maharashtra,Pune,wheat,2022,3,2422.36,929.84,5
Maharashtra,Pune,wheat,2022,4,2582.64,834.96,5
Maharashtra,Pune,wheat,2022,5,2577.27,1071.13,4
Maharashtra,Pune,wheat,2022,6,2368.14,904.88,5
Maharashtra,Pune,wheat,2022,7,2647.29,1137.85,4
Maharashtra,Pune,wheat,2022,8,2690.2,1012.8,5
Maharashtra,Pune,wheat,2022,9,2736.1,1189.13,5
Maharashtra,Pune,wheat,2022,10,2708.93,834.33,5
Maharashtra,Pune,wheat,2022,11,3003.68,1015.33,5
Maharashtra,Pune,wheat,2022,12,3103.94,1081.43,4
Maharashtra,Pune,wheat,2023,1,3073.68,1016.49,5
Maharashtra,Pune,wheat,2023,2,2821.96,822.65,5
Maharashtra,Pune,wheat,2023,3,2824.22,951.4,5
Maharashtra,Pune,wheat,2023,4,2850.34,840.2,4
Maharashtra,Pune,wheat,2023,5,2672.8,784.08,4
Maharashtra,Pune,wheat,2023,6,2805.27,1132.23,4
Maharashtra,Pune,wheat,2023,7,2920.71,1062.39,4
Maharashtra,Pune,wheat,2023,8,3031.68,1228.19,4
Maharashtra,Pune,wheat,2023,12,3244.9,1182.61,4
Maharashtra,Pune,wheat,2024,4,3157.96,1043.09,4
Maharashtra,Pune,wheat,2024,6,2851.97,505.1,4
Maharashtra,Pune,wheat,2024,8,2979.16,547.51,4
Maharashtra,Pune,wheat,2024,11,2831.07,50.6,4
Maharashtra,Pune,wheat,2024,12,3251.91,810.61,4
Maharashtra,Pune,wheat,2025,1,3284.57,777.23,4
Maharashtra,Pune,wheat,2025,3,2598.36,122.45,4
Maharashtra,Pune,wheat,2025,4,3012.13,966.32,5
Maharashtra,Pune,wheat,2025,8,3173.72,1057.81,4
Maharashtra,Pune,wheat,2025,9,3153.27,1077.26,4
Maharashtra,Pune,wheat,2025,10,3122.83,1091.55,4
Maharashtra,Pune,wheat,2025,11,3175.8,1071.56,4
Maharashtra,Pune,wheat,2025,12,3189.41,1060.75,4
Maharashtra,Solapur,wheat,2021,1,1762.81,442.64,5
Maharashtra,Solapur,wheat,2021,2,1837.14,451.25,4
Maharashtra,Solapur,wheat,2021,3,2069.46,364.5,5
Maharashtra,Solapur,wheat,2021,4,2156.23,366.27,5
Maharashtra,Solapur,wheat,2021,6,2078.72,426.7,4
Maharashtra,Solapur,wheat,2021,7,2027.52,395.65,4
Maharashtra,Solapur,wheat,2021,8,1993.36,347.43,5
Maharashtra,Solapur,wheat,2021,9,1917.82,444.41,5
Maharashtra,Solapur,wheat,2021,10,1962.86,419.15,5
Maharashtra,Solapur,wheat,2021,11,2082.81,369.23,5
Maharashtra,Solapur,wheat,2021,12,2047.58,387.38,5
Maharashtra,Solapur,wheat,2022,1,3072.73,2073.39,4
Maharashtra,Solapur,wheat,2022,2,2100.79,396.07,5
Maharashtra,Solapur,wheat,2022,3,2424.96,319.24,4
Maharashtra,Solapur,wheat,2022,4,2593.36,242.71,4
Maharashtra,Solapur,wheat,2022,5,2391.14,179.73,5
Maharashtra,Solapur,wheat,2022,6,2444.16,332.15,4
Maharashtra,Solapur,wheat,2022,7,2473.95,148.16,4
Maharashtra,Solapur,wheat,2022,8,2527.74,203.62,4
Maharashtra,Solapur,wheat,2022,9,2533.06,283.13,5
Maharashtra,Solapur,wheat,2022,10,2515.23,177.45,4
Maharashtra,Solapur,wheat,2022,11,2642.75,252.63,5
Maharashtra,Solapur,wheat,2022,12,2829.47,174.27,4
Maharashtra,Solapur,wheat,2023,1,2951.06,233.75,4
Maharashtra,Solapur,wheat,2023,2,2814.46,303.7,4
Maharashtra,Solapur,wheat,2023,3,2583.57,214.1,4
Maharashtra,Solapur,wheat,2023,4,2722.15,216.45,4
Maharashtra,Solapur,wheat,2023,5,2585.46,151.63,4
Maharashtra,Solapur,wheat,2023,6,2550.12,186.74,5
Maharashtra,Solapur,wheat,2023,7,2571.78,208.92,4
Maharashtra,Solapur,wheat,2023,8,2642.92,252.19,4
Maharashtra,Solapur,wheat,2023,9,2730.13,321.82,4
Maharashtra,Solapur,wheat,2023,10,2719.14,240.6,4
Maharashtra,Solapur,wheat,2023,11,3095.56,245.79,4
Maharashtra,Solapur,wheat,2023,12,2782.28,317.06,4
Maharashtra,Solapur,wheat,2024,1,2788.95,202.91,4
Maharashtra,Solapur,wheat,2024,2,2961.25,218.8,4
Maharashtra,Solapur,wheat,2024,3,3014.03,185.12,5
Maharashtra,Solapur,wheat,2024,4,3067.9,328.09,4
Maharashtra,Solapur,wheat,2024,5,3061.94,306.83,4
Maharashtra,Solapur,wheat,2024,6,3029.93,204.2,4
Maharashtra,Solapur,wheat,2024,7,2954.79,298.49,4
Maharashtra,Solapur,wheat,2024,8,3022.13,276.56,4
Maharashtra,Solapur,wheat,2024,9,3016.21,300.8,4
Maharashtra,Solapur,wheat,2024,10,2881.19,409.5,4
Maharashtra,Solapur,wheat,2024,12,3339.09,307.64,4
Maharashtra,Solapur,wheat,2025,1,3233.4,458.21,4
Maharashtra,Solapur,wheat,2025,2,3129.01,330.04,4
Maharashtra,Solapur,wheat,2025,4,2905.56,301.67,4
Maharashtra,Solapur,wheat,2025,5,2849.38,352.17,4
Maharashtra,Solapur,wheat,2025,6,2838.48,369.47,4
Maharashtra,Solapur,wheat,2025,7,2755.68,435.65,4
Maharashtra,Solapur,wheat,2025,8,2872.1,355.56,4
Maharashtra,Solapur,wheat,2025,9,2824.6,377.92,4
Maharashtra,Solapur,wheat,2025,10,2823.58,421.17,4
Maharashtra,Solapur,wheat,2025,11,2780.59,412.03,4
Maharashtra,Solapur,wheat,2025,12,2823.11,480.32,4
Maharashtra,Wardha,wheat,2025,4,2491.79,93.11,4
Maharashtra,Wardha,wheat,2025,5,2456.29,119.91,4
Maharashtra,Wardha,wheat,2025,6,2432.19,110.11,4
Maharashtra,Washim,wheat,2021,2,1623.52,43.33,4
Maharashtra,Washim,wheat,2021,3,1688.24,33.05,4
Maharashtra,Washim,wheat,2021,4,1762.65,109.13,4
Maharashtra,Washim,wheat,2021,5,1738.25,54.36,4
Maharashtra,Washim,wheat,2021,6,1693.58,38.59,4
Maharashtra,Washim,wheat,2021,7,1675.12,65.45,4
Maharashtra,Washim,wheat,2021,8,1710.6,63.11,4
Maharashtra,Washim,wheat,2021,9,1778.98,75.81,4
Maharashtra,Washim,wheat,2021,10,1807.19,53.64,4
Maharashtra,Washim,wheat,2021,12,1856.35,75.05,4
Maharashtra,Washim,wheat,2022,2,1824.29,67.74,4
Maharashtra,Washim,wheat,2022,3,2130.28,95.18,4
Maharashtra,Washim,wheat,2022,4,2088.1,79.22,4
Maharashtra,Washim,wheat,2022,5,2131.88,90.06,4
Maharashtra,Washim,wheat,2022,6,2070.04,91.5,4
Maharashtra,Washim,wheat,2022,7,2165.09,131.91,4
Maharashtra,Washim,wheat,2022,8,2281.86,184.62,4
Maharashtra,Washim,wheat,2022,9,2281.91,189.42,4
Maharashtra,Washim,wheat,2022,10,2290.62,169.13,4
Maharashtra,Washim,wheat,2022,11,2538.9,174.1,4
Maharashtra,Washim,wheat,2023,1,2577.99,200.11,4
Maharashtra,Washim,wheat,2023,2,2162.81,46.91,4
Maharashtra,Washim,wheat,2023,3,2056.9,79.64,4
Maharashtra,Washim,wheat,2023,4,2146.81,70.69,4
Maharashtra,Washim,wheat,2023,5,2178.08,104.7,4
Maharashtra,Washim,wheat,2023,6,2274.18,97.7,4
Maharashtra,Washim,wheat,2023,7,2300.63,120.07,4
Maharashtra,Washim,wheat,2023,8,2426.64,143.35,4
Maharashtra,Washim,wheat,2023,9,2500.97,247.13,4
Maharashtra,Washim,wheat,2023,10,2431.05,142.4,4
Maharashtra,Washim,wheat,2023,11,2627.42,103.79,4
Maharashtra,Washim,wheat,2024,1,2603.85,107.34,4
Maharashtra,Washim,wheat,2024,2,2359.38,113.43,4
Maharashtra,Washim,wheat,2024,3,2331.48,98.39,4
Maharashtra,Washim,wheat,2024,4,2429.64,82.24,4
Maharashtra,Washim,wheat,2024,5,2454.49,107.37,4
Maharashtra,Washim,wheat,2024,6,2437.49,82.69,4
Maharashtra,Washim,wheat,2024,7,2519.07,103.07,4
Maharashtra,Washim,wheat,2024,8,2572.19,91.44,4
Maharashtra,Washim,wheat,2024,9,2610.86,84.83,4
Maharashtra,Washim,wheat,2024,10,2706.01,64.92,4
Maharashtra,Washim,wheat,2024,11,2828.49,66.93,4
Maharashtra,Washim,wheat,2024,12,2724.74,94.41,4
Maharashtra,Washim,wheat,2025,1,2858.46,99.44,4
Maharashtra,Washim,wheat,2025,2,2777.73,113.13,4
Maharashtra,Washim,wheat,2025,3,2573.74,47.23,4
Maharashtra,Washim,wheat,2025,4,2603.7,88.19,4
Maharashtra,Washim,wheat,2025,5,2540.48,31.32,4
Maharashtra,Washim,wheat,2025,6,2550.45,64.31,4
Maharashtra,Washim,wheat,2025,7,2553.59,81.31,4
Maharashtra,Washim,wheat,2025,8,2654.77,85.53,4
Maharashtra,Washim,wheat,2025,9,2596.72,77.59,4
Maharashtra,Washim,wheat,2025,10,2518.35,39.28,4
Maharashtra,Washim,wheat,2025,11,2515.37,60.09,4
Maharashtra,Washim,wheat,2025,12,2508.16,45.65,4
Punjab,Bathinda,wheat,2021,4,1975,0,4
Punjab,Bathinda,wheat,2021,5,1975.01,0.01,4
Punjab,Mansa,wheat,2021,4,1975,0,5
Punjab,Mansa,wheat,2021,5,1975,0,4
Punjab,Mansa,wheat,2022,4,2015,0,4
Punjab,Mansa,wheat,2023,4,2125,0,4
Punjab,Mansa,wheat,2023,5,2125,0,4
Punjab,Mansa,wheat,2024,4,2275.27,0.6,5
Punjab,Mansa,wheat,2024,5,2275,0,5
Punjab,Mansa,wheat,2025,4,2425,0,4
Punjab,Mansa,wheat,2025,5,2425,0,4
Punjab,Patiala,wheat,2021,4,1974.06,2.1,5
Punjab,Patiala,wheat,2022,4,2015.02,0.03,4
Punjab,Tarn Taran Sahib,wheat,2024,4,2275,0,4
Punjab,Tarn Taran Sahib,wheat,2024,5,2275,0,4
Rajasthan,Alwar,wheat,2021,1,1754.67,23.79,4
Rajasthan,Alwar,wheat,2021,2,1680.45,15.58,4
Rajasthan,Alwar,wheat,2021,3,1683.52,11.97,4
Rajasthan,Alwar,wheat,2021,4,1763.92,6.04,4
Rajasthan,Alwar,wheat,2021,5,1740.23,17.29,4
Rajasthan,Alwar,wheat,2021,6,1687.11,22.31,4
Rajasthan,Alwar,wheat,2021,7,1685.97,16.69,4
Rajasthan,Alwar,wheat,2021,8,1778.59,19.24,4
Rajasthan,Alwar,wheat,2021,9,1881.29,17.01,4
Rajasthan,Alwar,wheat,2021,10,1940.56,18.24,4
Rajasthan,Alwar,wheat,2021,11,1968.3,28.33,4
Rajasthan,Alwar,wheat,2021,12,1993.29,17.61,4
Rajasthan,Alwar,wheat,2022,1,2043.01,29.1,4
Rajasthan,Alwar,wheat,2022,2,2060.29,23.3,4
Rajasthan,Alwar,wheat,2022,3,2129.18,22.92,4
Rajasthan,Alwar,wheat,2022,4,2165.16,42.74,4
Rajasthan,Alwar,wheat,2022,5,2182.53,42.99,4
Rajasthan,Alwar,wheat,2022,6,2075.91,15.35,4
Rajasthan,Alwar,wheat,2022,7,2121.57,25.81,4
Rajasthan,Alwar,wheat,2022,8,2238.23,19.41,4
Rajasthan,Alwar,wheat,2022,9,2239.04,20.33,4
Rajasthan,Alwar,wheat,2022,10,2332.44,43.08,4
Rajasthan,Alwar,wheat,2022,11,2539.76,41.95,4
Rajasthan,Alwar,wheat,2022,12,2616.23,29.91,4
Rajasthan,Alwar,wheat,2023,1,2705.09,25.38,4
Rajasthan,Alwar,wheat,2023,2,2462.62,79.38,4
Rajasthan,Alwar,wheat,2023,3,2182.07,81.11,4
Rajasthan,Alwar,wheat,2023,4,2075.55,6.16,4
Rajasthan,Alwar,wheat,2023,5,2129.37,24.87,4
Rajasthan,Alwar,wheat,2023,6,2201.24,20.96,4
Rajasthan,Alwar,wheat,2023,8,2256.01,16.78,4
Rajasthan,Alwar,wheat,2023,9,2282.66,42.21,4
Rajasthan,Alwar,wheat,2023,10,2429.16,54.34,4
Rajasthan,Alwar,wheat,2023,11,2511.5,17.44,4
Rajasthan,Alwar,wheat,2023,12,2462.27,23.7,4
Rajasthan,Alwar,wheat,2024,1,2400.7,48.46,4
Rajasthan,Alwar,wheat,2024,2,2342.13,27.71,4
Rajasthan,Alwar,wheat,2024,3,2388.8,23.95,4
Rajasthan,Alwar,wheat,2024,4,2296.89,19.83,4
Rajasthan,Alwar,wheat,2024,5,2351.1,31.75,4
Rajasthan,Alwar,wheat,2024,6,2435.34,24.97,4
Rajasthan,Alwar,wheat,2024,7,2447.56,30.06,4
Rajasthan,Alwar,wheat,2024,8,2528.43,42.38,4
Rajasthan,Alwar,wheat,2024,9,2593.13,44.15,4
Rajasthan,Alwar,wheat,2024,10,2708.8,43.75,4
Rajasthan,Alwar,wheat,2024,11,2813.86,53.64,4
Rajasthan,Alwar,wheat,2024,12,2847.73,52.7,4
Rajasthan,Alwar,wheat,2025,1,2989.65,49.91,4
Rajasthan,Alwar,wheat,2025,2,2921.04,32.52,4
Rajasthan,Alwar,wheat,2025,3,2638.18,48.82,4
Rajasthan,Alwar,wheat,2025,4,2468.87,58.02,4
Rajasthan,Alwar,wheat,2025,5,2488.99,41.28,4
Rajasthan,Alwar,wheat,2025,6,2474.74,26.96,4
Rajasthan,Alwar,wheat,2025,7,2500.67,40.21,4
Rajasthan,Alwar,wheat,2025,8,2563.29,27.77,4
Rajasthan,Alwar,wheat,2025,9,2514.51,70.59,4
