state_name,commodity,year,month,price_mean,price_sd,n_mandis
Andhra Pradesh,cotton,2022,1,8701.41,0,1
Andhra Pradesh,cotton,2022,2,9152.51,0,1
Andhra Pradesh,cotton,2022,3,9182.75,0,1
Andhra Pradesh,cotton,2022,4,9798.45,0,1
Andhra Pradesh,cotton,2022,5,11837.78,0,1
Andhra Pradesh,cotton,2022,6,11145.81,0,1
Andhra Pradesh,cotton,2022,7,9416.35,0,1
Andhra Pradesh,cotton,2022,8,10246.4,0,1
Andhra Pradesh,cotton,2022,9,8951.68,0,1
Andhra Pradesh,cotton,2022,10,8326.95,0,1
Andhra Pradesh,cotton,2022,11,8485.23,0,1
Andhra Pradesh,cotton,2022,12,8230.7,0,1
Andhra Pradesh,cotton,2023,1,8047.01,0,1
Andhra Pradesh,cotton,2023,2,7768.84,0,1
Andhra Pradesh,cotton,2023,3,7415.86,0,1
Andhra Pradesh,cotton,2023,4,7559.25,0,1
Andhra Pradesh,cotton,2023,5,7143.89,0,1
Andhra Pradesh,cotton,2023,6,6984.28,0,1
Andhra Pradesh,cotton,2023,7,6917.55,0,1
Andhra Pradesh,cotton,2023,8,7309.8,0,1
Andhra Pradesh,cotton,2023,9,7353.95,0,1
Andhra Pradesh,cotton,2023,10,7363.64,0,1
Andhra Pradesh,cotton,2023,11,7263.28,0,1
Andhra Pradesh,cotton,2023,12,6999.12,0,1
Andhra Pradesh,cotton,2024,1,6930.62,0,1
Andhra Pradesh,cotton,2024,2,6935.78,0,1
Andhra Pradesh,cotton,2024,3,7507.22,0,1
Andhra Pradesh,cotton,2024,4,7452.06,0,1
Andhra Pradesh,cotton,2024,5,7339.55,0,1
Andhra Pradesh,cotton,2024,6,7311.9,0,1
Andhra Pradesh,cotton,2024,7,7367.58,0,1
Andhra Pradesh,cotton,2024,8,7437.36,0,1
Andhra Pradesh,cotton,2024,9,7512.6,0,1
Andhra Pradesh,cotton,2024,10,7305.57,0,1
Andhra Pradesh,cotton,2024,11,7141.78,0,1
Andhra Pradesh,cotton,2024,12,7076.85,0,1
Andhra Pradesh,cotton,2025,1,7269.55,4.07,2
Andhra Pradesh,cotton,2025,2,7221.1,0,1
Andhra Pradesh,cotton,2025,3,7364.98,0,1
Andhra Pradesh,cotton,2025,4,7612.3,0,1
Andhra Pradesh,cotton,2025,5,7541.6,0,1
Andhra Pradesh,cotton,2025,6,7714.68,0,1
Andhra Pradesh,cotton,2025,7,7960.04,0,1
Andhra Pradesh,cotton,2025,8,7778.32,0,1
Andhra Pradesh,cotton,2025,9,7365.06,0,1
Andhra Pradesh,cotton,2025,10,7290.84,0,1
Andhra Pradesh,cotton,2025,11,7190.82,0,1
Andhra Pradesh,cotton,2025,12,7285.06,0,1
Gujarat,cotton,2021,1,5529.51,902.85,36
Gujarat,cotton,2021,2,5511.64,238.12,35
Gujarat,cotton,2021,3,5844.69,570.4,31
Gujarat,cotton,2021,4,5860.29,366.09,25
Gujarat,cotton,2021,5,5928.11,614.81,14
Gujarat,cotton,2021,6,6302.2,563.67,18
Gujarat,cotton,2021,7,6512.34,845.31,10
Gujarat,cotton,2021,8,7154.17,1727.8,11
Gujarat,cotton,2021,9,5249.43,653.08,18
Gujarat,cotton,2021,10,7096.28,487.55,36
Gujarat,cotton,2021,11,7791.57,480.78,35
Gujarat,cotton,2021,12,7981.08,515.2,35
Gujarat,cotton,2022,1,8835.76,502.74,37
Gujarat,cotton,2022,2,8993.32,651.62,34
Gujarat,cotton,2022,3,9078.89,619.8,32
Gujarat,cotton,2022,4,10327.43,978.87,29
Gujarat,cotton,2022,5,10699.72,826.96,28
Gujarat,cotton,2022,6,10442.99,1185.69,22
Gujarat,cotton,2022,7,8878.78,1499.96,11
Gujarat,cotton,2022,8,10142.32,787.53,9
Gujarat,cotton,2022,9,8507.54,499.76,24
Gujarat,cotton,2022,10,8388.38,281.5,32
Gujarat,cotton,2022,11,8712.44,245.16,32
Gujarat,cotton,2022,12,8240.13,218.54,32
Gujarat,cotton,2023,1,8143.75,295.57,31
Gujarat,cotton,2023,2,7880.9,270.28,32
Gujarat,cotton,2023,3,7569.76,273.42,28
Gujarat,cotton,2023,4,7833.66,269.84,31
Gujarat,cotton,2023,5,7225.51,411.4,32
Gujarat,cotton,2023,6,6923.6,305.49,30
Gujarat,cotton,2023,7,6742.26,380.58,22
Gujarat,cotton,2023,8,6867.96,1299.96,21
Gujarat,cotton,2023,9,6647.88,1134.44,27
Gujarat,cotton,2023,10,6781.69,975.83,35
Gujarat,cotton,2023,11,6878.99,866.31,35
Gujarat,cotton,2023,12,6733.07,344.91,35
Gujarat,cotton,2024,1,6571.23,376.9,34
Gujarat,cotton,2024,2,6644.17,337.27,35
Gujarat,cotton,2024,3,7232.76,368.11,32
Gujarat,cotton,2024,4,7037.16,359.21,37
Gujarat,cotton,2024,5,6869.36,346.91,36
Gujarat,cotton,2024,6,6810.74,360.55,28
Gujarat,cotton,2024,7,6955.65,485.46,23
Gujarat,cotton,2024,8,7068.26,475.09,23
Gujarat,cotton,2024,9,7068.13,512.92,32
Gujarat,cotton,2024,10,6978.61,442.24,46
Gujarat,cotton,2024,11,7149.65,253.27,46
Gujarat,cotton,2024,12,7012.79,225.85,44
Gujarat,cotton,2025,1,7020.11,285.94,44
Gujarat,cotton,2025,2,6899.38,294.5,44
Gujarat,cotton,2025,3,6897.17,302.17,45
Gujarat,cotton,2025,4,6939.42,342.64,38
Gujarat,cotton,2025,5,7017.8,295.85,31
Gujarat,cotton,2025,6,7099.05,451.69,26
Gujarat,cotton,2025,7,7352.94,586.18,23
Gujarat,cotton,2025,8,7431.49,552.39,22
Gujarat,cotton,2025,9,6772.67,547.96,34
Gujarat,cotton,2025,10,6877.58,368.01,41
Gujarat,cotton,2025,11,6896.86,325.53,41
Gujarat,cotton,2025,12,7092.55,372.67,39
Haryana,cotton,2021,3,6019.38,143.56,3
Haryana,cotton,2021,4,6100,0,1
Haryana,cotton,2021,6,7000,0,1
Haryana,cotton,2021,10,6906.78,591.69,2
Haryana,cotton,2021,12,7762.57,645.31,12
Haryana,cotton,2022,1,8005.14,623.19,16
Haryana,cotton,2022,2,8397.47,919.79,12
Haryana,cotton,2022,3,8658.93,1008.59,9
Haryana,cotton,2022,4,9295.49,1139.77,9
Haryana,cotton,2022,5,9181.14,1665.05,7
Haryana,cotton,2022,6,10221.67,1231.31,2
Haryana,cotton,2022,8,9480,0,1
Haryana,cotton,2022,9,9037.37,471.41,10
Haryana,cotton,2022,10,8151.94,611.37,9
Haryana,cotton,2022,11,8231.26,355.52,12
Haryana,cotton,2022,12,8251.85,410.5,11
Haryana,cotton,2023,1,8194.93,420.04,12
Haryana,cotton,2023,2,7795.17,242.89,10
Haryana,cotton,2023,3,7355.42,428.66,10
Haryana,cotton,2023,4,7631.72,178.93,7
Haryana,cotton,2023,5,7260.82,171.8,10
Haryana,cotton,2023,6,6801.42,721.47,8
Haryana,cotton,2023,7,6683.85,333.15,5
Haryana,cotton,2023,8,6510.56,295.61,13
Haryana,cotton,2023,9,7012.82,283.97,25
Haryana,cotton,2023,10,6915.85,323.57,19
Haryana,cotton,2023,11,6593.44,411.38,15
Haryana,cotton,2023,12,6302.93,536.43,16
Haryana,cotton,2024,1,6261.43,261.25,17
Haryana,cotton,2024,2,6225.67,353.03,13
Haryana,cotton,2024,3,6514.29,468.13,13
Haryana,cotton,2024,4,6567.32,256.95,11
Haryana,cotton,2024,5,6558.92,266.14,5
Haryana,cotton,2024,6,6729.5,126.34,6
Haryana,cotton,2024,7,6943.73,234.74,6
Haryana,cotton,2024,8,6758.18,200.57,2
Haryana,cotton,2024,9,6862.29,244.32,11
Haryana,cotton,2024,10,7464.73,363.09,17
Haryana,cotton,2024,11,7277.14,261.4,18
Haryana,cotton,2024,12,7142.97,243.66,17
Haryana,cotton,2025,1,7112.3,277.05,17
Haryana,cotton,2025,2,7109.63,169.16,21
Haryana,cotton,2025,3,7130.82,206.28,16
Haryana,cotton,2025,4,7269.88,159.84,12
Haryana,cotton,2025,5,7594.55,106.55,7
Haryana,cotton,2025,6,7645,119.84,6
Haryana,cotton,2025,7,7584.9,223.34,4
Haryana,cotton,2025,8,7010.25,763.74,7
Haryana,cotton,2025,9,6739.84,505.51,15
Haryana,cotton,2025,10,6718.4,441.96,18
Haryana,cotton,2025,11,6672.38,670.17,24
Haryana,cotton,2025,12,6827.79,645.59,21
Madhya Pradesh,cotton,2021,1,6281.83,1044.46,9
Madhya Pradesh,cotton,2021,2,6161.03,891.7,14
Madhya Pradesh,cotton,2021,3,5713.83,833.07,12
Madhya Pradesh,cotton,2021,4,5673.4,574.41,8
Madhya Pradesh,cotton,2021,5,5556.09,643.48,5
Madhya Pradesh,cotton,2021,6,5919.13,804.32,4
Madhya Pradesh,cotton,2021,8,7125,0,1
Madhya Pradesh,cotton,2021,9,4738.44,504.53,7
Madhya Pradesh,cotton,2021,10,6197.32,795.34,8
Madhya Pradesh,cotton,2021,11,8560.76,1719.21,13
Madhya Pradesh,cotton,2021,12,8518.32,1288.45,13
Madhya Pradesh,cotton,2022,1,9115.4,774.54,15
Madhya Pradesh,cotton,2022,2,9030.64,666.94,16
Madhya Pradesh,cotton,2022,3,9231.04,539.71,15
Madhya Pradesh,cotton,2022,4,9592.61,1294.02,14
Madhya Pradesh,cotton,2022,5,9463.69,825.96,11
Madhya Pradesh,cotton,2022,6,9976.36,994.43,5
Madhya Pradesh,cotton,2022,7,11000,0,1
Madhya Pradesh,cotton,2022,8,9860,0,1
Madhya Pradesh,cotton,2022,9,7785.62,596.91,8
Madhya Pradesh,cotton,2022,10,7532.15,601.15,14
Madhya Pradesh,cotton,2022,11,8233.97,328.49,16
Madhya Pradesh,cotton,2022,12,7710.7,453.39,16
Madhya Pradesh,cotton,2023,1,7524.32,413.77,16
Madhya Pradesh,cotton,2023,2,7578.74,144.49,16
Madhya Pradesh,cotton,2023,3,7505.88,192.29,16
Madhya Pradesh,cotton,2023,4,7482.61,465.14,13
Madhya Pradesh,cotton,2023,5,7015.96,337.66,13
Madhya Pradesh,cotton,2023,6,6847.12,266.75,11
Madhya Pradesh,cotton,2023,7,6562.32,303.59,8
Madhya Pradesh,cotton,2023,8,6647.48,591.35,7
Madhya Pradesh,cotton,2023,9,5987.11,1054.59,10
Madhya Pradesh,cotton,2023,10,6476.35,433.37,14
Madhya Pradesh,cotton,2023,11,7006.23,429.16,15
Madhya Pradesh,cotton,2023,12,6963.99,548.87,15
Madhya Pradesh,cotton,2024,8,7060.54,277.02,5
Madhya Pradesh,cotton,2024,9,6016.81,653.82,7
Madhya Pradesh,cotton,2024,10,6281.61,596.83,12
Madhya Pradesh,cotton,2024,11,7563.04,1148.67,18
Madhya Pradesh,cotton,2024,12,7414.51,1092.33,18
Madhya Pradesh,cotton,2025,1,7325.39,596.21,18
Madhya Pradesh,cotton,2025,2,7308.54,594.4,17
Madhya Pradesh,cotton,2025,3,7023.24,418.97,14
Madhya Pradesh,cotton,2025,4,7110.92,465.45,13
Madhya Pradesh,cotton,2025,5,6991.36,365.74,8
Madhya Pradesh,cotton,2025,6,6662.98,592.43,7
Madhya Pradesh,cotton,2025,7,7700,0,1
Madhya Pradesh,cotton,2025,8,8807.9,1687.3,2
Madhya Pradesh,cotton,2025,9,5521.84,383.25,8
Madhya Pradesh,cotton,2025,10,6538.67,541.16,14
Madhya Pradesh,cotton,2025,11,6612.58,481.84,17
Madhya Pradesh,cotton,2025,12,6990.71,401.41,17
Maharashtra,cotton,2021,1,5568.57,134.86,18
Maharashtra,cotton,2021,2,5736.34,193.03,14
Maharashtra,cotton,2021,3,5833.13,356.85,10
Maharashtra,cotton,2021,4,5730.88,381.55,6
Maharashtra,cotton,2021,5,5500,707.11,2
Maharashtra,cotton,2021,10,7611.04,593.28,9
Maharashtra,cotton,2021,11,8112.03,171.79,13
Maharashtra,cotton,2021,12,8308.96,163.84,16
Maharashtra,cotton,2022,1,9472.25,279.83,16
Maharashtra,cotton,2022,2,9637.28,414.64,15
Maharashtra,cotton,2022,3,9682.51,622.21,12
Maharashtra,cotton,2022,4,10815.67,754.18,9
Maharashtra,cotton,2022,5,10527.74,709.65,6
Maharashtra,cotton,2022,10,7581.25,521.49,2
Maharashtra,cotton,2022,11,8833.54,211.32,11
Maharashtra,cotton,2022,12,8230.99,153.83,18
Maharashtra,cotton,2023,1,8082.85,248.89,16
Maharashtra,cotton,2023,2,7900.82,138.46,15
Maharashtra,cotton,2023,3,7643.63,183.39,14
Maharashtra,cotton,2023,4,7693.38,263.5,13
Maharashtra,cotton,2023,5,7245.78,197.88,12
Maharashtra,cotton,2023,6,7098.71,124.16,11
Maharashtra,cotton,2023,7,7001.56,304.19,8
Maharashtra,cotton,2023,8,7218.93,341.58,5
Maharashtra,cotton,2023,9,7439.09,189.48,3
Maharashtra,cotton,2023,10,6617.51,1021.17,6
Maharashtra,cotton,2023,11,7014.37,261.46,14
Maharashtra,cotton,2023,12,6764.13,259.89,17
Maharashtra,cotton,2024,1,6547.43,419.25,16
Maharashtra,cotton,2024,2,6695.09,421.45,16
Maharashtra,cotton,2024,3,7283.45,412.94,14
Maharashtra,cotton,2024,4,7257.41,331.39,13
Maharashtra,cotton,2024,5,7111.51,339.99,12
Maharashtra,cotton,2024,6,7056.7,308.66,10
Maharashtra,cotton,2024,7,7415.33,474.64,4
Maharashtra,cotton,2024,8,7250,0,1
Maharashtra,cotton,2024,9,7366.67,0,1
Maharashtra,cotton,2024,10,6872.8,246.03,3
Maharashtra,cotton,2024,11,7155.2,215.72,19
Maharashtra,cotton,2024,12,7132.34,233.59,18
Maharashtra,cotton,2025,1,7124.71,345.5,17
Maharashtra,cotton,2025,2,7026.97,383.16,16
Maharashtra,cotton,2025,3,6975.83,457.6,15
Maharashtra,cotton,2025,4,7333.23,689.55,14
Maharashtra,cotton,2025,5,7221.85,897.81,12
Maharashtra,cotton,2025,6,7008.63,1575.06,5
Maharashtra,cotton,2025,10,6842.46,324.94,3
Maharashtra,cotton,2025,11,7251.2,474.21,16
Maharashtra,cotton,2025,12,7489.39,504.9,16
Odisha,cotton,2021,1,5613.95,180.43,6
Odisha,cotton,2021,2,5576.73,217.58,5
Odisha,cotton,2021,3,5538.62,307.37,3
Odisha,cotton,2021,4,5316.67,0,1
Odisha,cotton,2021,11,7181.21,442.67,3
Odisha,cotton,2021,12,6917.24,738.61,4
Odisha,cotton,2022,1,7529.78,1006.97,3
Odisha,cotton,2022,2,8067.1,1456.01,3
Odisha,cotton,2022,3,8777.23,315.04,2
Odisha,cotton,2022,11,8306.41,987.87,3
Odisha,cotton,2022,12,7569.67,516.29,4
Odisha,cotton,2023,1,7509.13,312.75,4
Odisha,cotton,2023,2,7475.17,98.55,3
Odisha,cotton,2023,3,7298.37,290.18,5
Odisha,cotton,2023,12,6898.91,243.95,4
Odisha,cotton,2024,1,6906.07,127.32,4
Odisha,cotton,2024,2,6835.87,113.95,4
Odisha,cotton,2024,3,6740.47,115.39,3
Odisha,cotton,2024,11,7250,0,1
Odisha,cotton,2024,12,7215.44,253.39,4
Odisha,cotton,2025,1,7207.46,239.85,4
Odisha,cotton,2025,2,7300,212.13,2
Odisha,cotton,2025,3,7025,176.78,2
Odisha,cotton,2025,4,7000,0,1
Odisha,cotton,2025,5,7000,0,1
Odisha,cotton,2025,6,7000,0,1
Odisha,cotton,2025,7,7000,0,1
Odisha,cotton,2025,11,6277.03,0,1
Odisha,cotton,2025,12,7759.45,461.62,3
Puducherry,cotton,2021,6,6144,0,1
Puducherry,cotton,2021,7,5674.31,0,1
Puducherry,cotton,2022,7,6800,0,1
Puducherry,cotton,2023,6,5350,0,1
Puducherry,cotton,2023,7,5487.57,0,1
Puducherry,cotton,2024,7,6510.05,0,1
Puducherry,cotton,2024,8,6597.49,0,1
Punjab,cotton,2021,1,5692.76,107.05,8
Punjab,cotton,2021,2,5898.47,144.12,5
Punjab,cotton,2021,3,5972.47,170.25,6
Punjab,cotton,2021,4,6351.24,0,1
Punjab,cotton,2021,8,6421,0,1
Punjab,cotton,2021,9,6537.71,217.51,6
Punjab,cotton,2021,10,7273.9,361.03,8
Punjab,cotton,2021,11,7863.74,606.79,4
Punjab,cotton,2021,12,7639.12,523.97,7
Punjab,cotton,2022,1,8574.36,839.64,8
Punjab,cotton,2022,2,8575.86,879.68,5
Punjab,cotton,2022,3,8100.71,1564.35,5
Punjab,cotton,2022,4,7327.67,4771.9,3
Punjab,cotton,2022,9,8865.53,463.83,5
Punjab,cotton,2022,10,8312.83,407.29,6
Punjab,cotton,2022,11,8726.07,294.47,5
Punjab,cotton,2022,12,8338,411.12,5
Punjab,cotton,2023,1,7218.56,2760.09,7
Punjab,cotton,2023,2,6752.9,3012.45,5
Punjab,cotton,2023,3,8135.46,1124.63,4
Punjab,cotton,2023,6,6771.2,0,1
Punjab,cotton,2023,8,6593.55,102.64,2
Punjab,cotton,2023,9,7075.53,178.45,7
Punjab,cotton,2023,10,6934.72,167.58,8
Punjab,cotton,2023,11,6652,50.12,3
Punjab,cotton,2023,12,6535.42,213.3,8
Punjab,cotton,2024,1,6428.78,237.92,8
Punjab,cotton,2024,2,6346.21,235.21,8
Punjab,cotton,2024,3,6639.67,280.46,6
Punjab,cotton,2024,4,6223.02,420.23,2
Punjab,cotton,2024,9,7497.87,421.24,2
Punjab,cotton,2024,10,7479.99,259.94,8
Punjab,cotton,2024,11,7328.93,141.18,4
Punjab,cotton,2024,12,7138.72,145.26,10
Punjab,cotton,2025,1,7253.98,109.49,4
Punjab,cotton,2025,2,7090.29,172.18,4
Punjab,cotton,2025,3,6839.69,126.84,2
Punjab,cotton,2025,4,7078.04,0,1
Punjab,cotton,2025,8,7156.88,0,1
Punjab,cotton,2025,9,6574.02,820.6,3
Punjab,cotton,2025,10,7090.63,121.28,4
Punjab,cotton,2025,11,7224.02,350,6
Punjab,cotton,2025,12,7236.97,364.8,7
Rajasthan,cotton,2021,1,5624.28,210.3,22
Rajasthan,cotton,2021,2,5812.13,357.55,21
Rajasthan,cotton,2021,3,6056.91,300.04,18
Rajasthan,cotton,2021,4,6502.11,73.69,2
Rajasthan,cotton,2021,8,6670.56,251.69,7
Rajasthan,cotton,2021,9,6929.07,382.06,19
Rajasthan,cotton,2021,10,8006.4,303.45,22
Rajasthan,cotton,2021,11,8168.72,336.03,26
Rajasthan,cotton,2021,12,8070.26,491,26
Rajasthan,cotton,2022,1,8970.4,682.59,26
Rajasthan,cotton,2022,2,9619.34,816.66,23
Rajasthan,cotton,2022,3,9723.15,863.35,21
Rajasthan,cotton,2022,4,11051.5,971.88,11
Rajasthan,cotton,2022,5,10346.99,2839.21,11
Rajasthan,cotton,2022,6,11154.65,2371.28,4
Rajasthan,cotton,2022,8,9589.05,558.99,5
Rajasthan,cotton,2022,9,8558.95,544.56,24
Rajasthan,cotton,2022,10,8459.99,296.08,28
Rajasthan,cotton,2022,11,8664.41,311.13,28
Rajasthan,cotton,2022,12,8518.95,306.63,27
Rajasthan,cotton,2023,1,8409.37,322.46,24
Rajasthan,cotton,2023,2,8133.4,365.99,24
Rajasthan,cotton,2023,3,7788.01,306.29,23
Rajasthan,cotton,2023,4,7891.82,272.86,22
Rajasthan,cotton,2023,5,7683.09,183.71,18
Rajasthan,cotton,2023,6,7190.83,172.98,11
Rajasthan,cotton,2023,7,6947.46,434.97,6
Rajasthan,cotton,2023,8,6547.36,458.4,15
Rajasthan,cotton,2023,9,7028.58,241.67,23
Rajasthan,cotton,2023,10,6881.85,187.63,26
Rajasthan,cotton,2023,11,6785.09,243.27,28
Rajasthan,cotton,2023,12,6444.52,452.13,26
Rajasthan,cotton,2024,1,6315.67,420.8,26
Rajasthan,cotton,2024,2,6287.35,416.67,26
Rajasthan,cotton,2024,3,6846.25,308.77,26
Rajasthan,cotton,2024,4,6638.78,387.41,17
Rajasthan,cotton,2024,5,6069.62,409.05,8
Rajasthan,cotton,2024,6,6394,393.53,5
Rajasthan,cotton,2024,9,6813.05,539.1,8
Rajasthan,cotton,2024,10,7708.62,300.18,26
Rajasthan,cotton,2024,11,7406.63,204.65,27
Rajasthan,cotton,2024,12,7229.2,199.28,27
Rajasthan,cotton,2025,1,7265.2,260.8,26
Rajasthan,cotton,2025,2,7144.12,250.48,25
Rajasthan,cotton,2025,3,7041.79,248.17,24
Rajasthan,cotton,2025,4,7260.98,179.53,12
Rajasthan,cotton,2025,5,7337.81,604.7,6
Rajasthan,cotton,2025,6,7914.31,0,1
Rajasthan,cotton,2025,7,7610,0,1
Rajasthan,cotton,2025,8,6236,374.77,2
Rajasthan,cotton,2025,9,7002.52,393.91,23
Rajasthan,cotton,2025,10,7121.35,278.23,28
Rajasthan,cotton,2025,11,7062.48,261.08,27
Rajasthan,cotton,2025,12,6973.64,261.47,26
Tamil Nadu,cotton,2021,1,5187.38,877.81,4
Tamil Nadu,cotton,2021,2,5476.09,547.92,7
Tamil Nadu,cotton,2021,3,5906.69,1156.44,10
Tamil Nadu,cotton,2021,4,5901.5,151.68,5
Tamil Nadu,cotton,2021,5,6126.75,187.46,4
Tamil Nadu,cotton,2021,6,6420.78,785.49,9
Tamil Nadu,cotton,2021,7,6844.01,545.57,11
Tamil Nadu,cotton,2021,8,7248.57,539.93,10
Tamil Nadu,cotton,2021,9,7080.11,380.45,10
Tamil Nadu,cotton,2021,10,7229.49,605.08,8
Tamil Nadu,cotton,2021,11,6947.7,760.67,7
Tamil Nadu,cotton,2021,12,7329.05,540.52,5
Tamil Nadu,cotton,2022,1,8927.44,975.85,7
Tamil Nadu,cotton,2022,2,9449.84,912.97,7
Tamil Nadu,cotton,2022,3,10294.84,872.73,7
Tamil Nadu,cotton,2022,4,11224.22,1520.5,6
Tamil Nadu,cotton,2022,5,12066.86,1203.37,6
Tamil Nadu,cotton,2022,6,9814.03,630.43,9
Tamil Nadu,cotton,2022,7,8858.34,811.33,15
Tamil Nadu,cotton,2022,8,10358.53,1639.67,13
Tamil Nadu,cotton,2022,9,8318.84,906.91,10
Tamil Nadu,cotton,2022,10,7609.89,821.13,7
Tamil Nadu,cotton,2022,11,6890.03,1728.63,7
Tamil Nadu,cotton,2022,12,6221.75,2098.06,5
Tamil Nadu,cotton,2023,1,6417.09,2529.53,6
Tamil Nadu,cotton,2023,2,7374.4,860.65,8
Tamil Nadu,cotton,2023,3,7542.93,213.34,5
Tamil Nadu,cotton,2023,4,7133.29,627.14,8
Tamil Nadu,cotton,2023,5,6780.27,1223.34,8
Tamil Nadu,cotton,2023,6,6242.57,419.46,9
Tamil Nadu,cotton,2023,7,6176.12,406.91,9
Tamil Nadu,cotton,2023,8,6869.17,492.14,13
Tamil Nadu,cotton,2023,9,6597.62,449.41,10
Tamil Nadu,cotton,2023,10,6479.35,436.13,10
Tamil Nadu,cotton,2023,11,6422.95,575.86,6
Tamil Nadu,cotton,2023,12,5862.32,1083.24,6
Tamil Nadu,cotton,2024,1,5580.28,1348.34,6
Tamil Nadu,cotton,2024,2,6223.51,743.94,5
Tamil Nadu,cotton,2024,3,7083.53,719.28,5
Tamil Nadu,cotton,2024,4,7190.56,720.74,4
Tamil Nadu,cotton,2024,5,6690.33,876.92,8
Tamil Nadu,cotton,2024,6,6587.35,729.51,15
Tamil Nadu,cotton,2024,7,6705.32,483.34,9
Tamil Nadu,cotton,2024,8,6730.41,0,1
Tamil Nadu,cotton,2024,9,7760,0,1
Telangana,cotton,2021,1,5188.78,275.42,10
Telangana,cotton,2021,2,5487.63,343.67,11
Telangana,cotton,2021,3,5496.95,510.04,11
Telangana,cotton,2021,10,7877.25,194.54,12
Telangana,cotton,2021,11,7737.66,209.94,13
Telangana,cotton,2021,12,7930.55,290.25,13
Telangana,cotton,2022,1,8862.56,1109.87,17
Telangana,cotton,2022,2,9031.49,1148.12,16
Telangana,cotton,2022,3,8851.79,1914.97,15
Telangana,cotton,2022,4,10276.33,1256.13,13
Telangana,cotton,2022,5,10706.11,1357.49,9
Telangana,cotton,2022,6,8732.47,2998.1,10
Telangana,cotton,2022,7,8468.91,1520.8,9
Telangana,cotton,2022,8,10218.42,920.31,6
Telangana,cotton,2022,9,8827.07,592.61,7
Telangana,cotton,2022,10,7597.79,1047.54,16
Telangana,cotton,2022,11,8346.54,356.48,19
Telangana,cotton,2022,12,7829.76,478.52,20
Telangana,cotton,2023,1,7787.26,257.52,22
Telangana,cotton,2023,2,7451.4,289.88,23
Telangana,cotton,2023,3,7181.48,360.87,21
Telangana,cotton,2023,4,7419.42,253.46,21
Telangana,cotton,2023,5,7099.05,281.01,18
Telangana,cotton,2023,6,6570.18,1284.25,17
Telangana,cotton,2023,7,6645.84,446.34,15
Telangana,cotton,2023,8,7037.46,321.03,13
Telangana,cotton,2023,9,7055.19,322.66,13
Telangana,cotton,2023,10,6851.94,297.43,13
Telangana,cotton,2023,11,6797.01,237.73,19
Telangana,cotton,2023,12,6566.23,277.68,17
Telangana,cotton,2024,1,6444.12,342.21,13
Telangana,cotton,2024,2,6489.78,243.12,12
Telangana,cotton,2024,3,7046.28,294.54,12
Telangana,cotton,2024,4,6882.61,325.98,8
Telangana,cotton,2024,5,6615.57,457.84,7
Telangana,cotton,2024,6,6782.39,413.05,5
Telangana,cotton,2024,7,7084.05,338.86,5
Telangana,cotton,2024,8,7064.82,401.16,4
Telangana,cotton,2024,9,7239,424.84,4
Telangana,cotton,2024,10,6567.27,375.91,11
Telangana,cotton,2024,11,6699.35,233.2,14
Telangana,cotton,2024,12,6879.85,265.77,15
Telangana,cotton,2025,1,6894.03,296.52,13
Telangana,cotton,2025,2,6646.33,325.96,11
Telangana,cotton,2025,3,6549.14,361.41,7
Telangana,cotton,2025,4,6908.47,436.76,6
Telangana,cotton,2025,5,6990.57,430.18,6
Telangana,cotton,2025,6,6865.57,512.72,5
Telangana,cotton,2025,7,7441.17,82.61,4
Telangana,cotton,2025,8,7413.39,207.9,4
Telangana,cotton,2025,9,6725.03,622.74,4
Telangana,cotton,2025,10,6389.59,451.03,11
Telangana,cotton,2025,11,6888.9,667.77,15
Telangana,cotton,2025,12,7202.56,637.58,13
Uttar Pradesh,cotton,2021,10,6624.01,0,1
Uttar Pradesh,cotton,2021,11,6541.4,0,1
Uttar Pradesh,cotton,2021,12,6450.91,0,1
Uttar Pradesh,cotton,2022,1,6342.47,0,1
Uttar Pradesh,cotton,2022,8,9889.47,0,1
Uttar Pradesh,cotton,2022,9,9339.37,0,1
Uttar Pradesh,cotton,2022,10,8250,0,1
Uttar Pradesh,cotton,2023,8,6400,0,1
Uttar Pradesh,cotton,2023,9,6361.25,0,1
Uttar Pradesh,cotton,2023,10,5836.11,0,1
Uttar Pradesh,cotton,2023,11,6000,0,1
Uttar Pradesh,cotton,2024,11,7609.26,0,1
Uttar Pradesh,cotton,2024,12,6600,0,1
Andhra Pradesh,maize,2021,1,1276.76,39.94,2
Andhra Pradesh,maize,2021,2,1329.43,15.7,2
Andhra Pradesh,maize,2021,3,1392.37,0,1
Andhra Pradesh,maize,2021,4,1311.21,0,1
Andhra Pradesh,maize,2021,5,1340.52,0,1
Andhra Pradesh,maize,2021,6,1417.54,0,1
Andhra Pradesh,maize,2021,7,1524.9,0,1
Andhra Pradesh,maize,2021,8,1386.8,0,1
Andhra Pradesh,maize,2021,9,1140.15,0,1
Andhra Pradesh,maize,2021,10,1509.14,155.7,2
Andhra Pradesh,maize,2021,11,1579.51,152.73,2
Andhra Pradesh,maize,2021,12,1542.37,20.89,2
Andhra Pradesh,maize,2022,1,1620.99,29.68,2
Andhra Pradesh,maize,2022,2,1650.84,57.06,2
Andhra Pradesh,maize,2022,3,1886.69,73.63,2
Andhra Pradesh,maize,2022,4,1986.59,166.64,2
Andhra Pradesh,maize,2022,5,1828.17,53.97,2
Andhra Pradesh,maize,2022,6,1908.76,24.16,2
